,UserId,OfferId,OfferViewId,CountryCode,Category,Source,UtcDate,OfferTitle,User,Offer,Cat_clicks,Category_Name,Translate,Ancestor_ID,filha_1,filha_1_name,UserTotalClicks,ProductClicks
7953,758d7521ed026eb0083f1b8518ae6aef3bcbd098db001846d2b78e583baf029e,ae1b7523bd9ed39adb3a6ad00afb1ce6,ae1b7523bd9ed39adb3a6ad00afb1ce6-1076982533987_1465434163355_2736840,fr,137001,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-09 16:43:27.0,somos venta Lit gigogne Double Roma - Blanc,299689,218308,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,10,76
7976,9b5d8c74b571293ba76b178592993508ec42d3329fef5de8fee2ec2d20590cbe,91c4c9010b3716a6025eae13c6b36123,91c4c9010b3716a6025eae13c6b36123-10769820419381_1465447293127_2963040,fr,137001,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-09 14:45:16.0,Rauch Lit Carrosse Enfant Rauch,396009,182993,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,17,148
7989,a9d3c53e02b284b2507f7bf276d1b3a742ab310720bb667df34deafc585d6618,5faeb96695461497484988fb90ad0b2d,5faeb96695461497484988fb90ad0b2d-1076981215604_1465469796552_853947,fr,137001,9e669dbb2aeb2e5b67616e3f5a56fcaf7e0ab8bff5e5f4da18c174e4885aba82,2016-06-09 13:01:53.0,REVERIE Ensemble matelas Latex + sommier,432669,120284,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,57
8051,55d148b9c5e3022c202cf94eb9bf1502bd856eb47cfad1caef78b7f8718cf42a,9c44d54847297ff95419c13ea63dd51c,9c44d54847297ff95419c13ea63dd51c-1076984110801_1465449819790_2856,fr,137001,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-10 00:42:53.0,Alinea One Matelas d&#39;appoint 90x190cm - Épaisseur 10cm,218544,196030,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,8,56
8071,b44cf9377c21253478318e22ac95cc7ca5e1231ae69c07365ce3c81bb5dc364c,7700c5af740436fd8ecf3ca87321f87c,7700c5af740436fd8ecf3ca87321f87c-10769813929095_1465432658965_2699642,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 02:37:41.0,Armoire Dressing Penderie 2 Portes Coulissantes Fresh To Go - Marque Anonyme,459215,149284,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,84
8087,64a399ec361faf874e4cfa32cc3d378d2b572265eb28328eaf8076a9466752f4,7cb03a0d19662bc5f9b6fb2a047118d1,7cb03a0d19662bc5f9b6fb2a047118d1-1076982532388_1465469198300_829001,fr,137001,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-09 12:46:38.0,Alinea Hublo Lits superposés 90x200cm,256363,156464,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,10,69
8112,b44cf9377c21253478318e22ac95cc7ca5e1231ae69c07365ce3c81bb5dc364c,fb18030fe9df1de1e15e0d1c9c159af0,fb18030fe9df1de1e15e0d1c9c159af0-10769820419381_1465431813422_2690181,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 02:23:35.0,Armoire 2 Portes-miroir Coulissantes Largeur 180 Cm - Marque Anonyme,459215,314897,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,54
8113,a9a2e7d3fc6e06a498b1a75ce485328ce7af4893086156025a922ff1a1a49a00,d9564ef41d7a6741e508dbefe8385a85,d9564ef41d7a6741e508dbefe8385a85-10769820419381_1465434878716_2740926,fr,137001,097b9e3b5aa1c12c239498272356ccae695c8e0c68891d3489a94ac0f4862535,2016-06-09 03:14:39.0,Baldaquin Pour Lit Combiné En Pin Massif - Marque Anonyme,432207,272424,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,8,41
8175,f80c74f5ffce3a9ccff29113bf19034f8e687fcccbed5b320fbb1a858f30bacf,73a584cc1a4901c1f95fc33d67175cbd,73a584cc1a4901c1f95fc33d67175cbd-10769825232246_1465435488860_2762896,fr,137001,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-09 07:12:24.0,Armoire-penderie 3 Portes 2 Tiroirs - Marque Anonyme,631733,145045,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,9,122
8216,719a882798267724db9921c63ba000a2ba59124b8ce2e88c8134743416ab8cc4,041d6f2e353f35c18794de25301d479f,041d6f2e353f35c18794de25301d479f-1076981394727_1465454493178_173474,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 08:41:35.0,reca bedding Lit universal 140x200cm - Blanc,289538,5300,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,38,94
8432,2d272adf8a8c7a3100e4cfa93022017035db41ad122f08bf6ad29e66459223f7,ae1b7523bd9ed39adb3a6ad00afb1ce6,ae1b7523bd9ed39adb3a6ad00afb1ce6-10769825114461_1465441073782_2861188,fr,137001,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-09 08:49:24.0,somos venta Lit gigogne Double Roma - Blanc,114948,218308,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,14,76
8495,a9a2e7d3fc6e06a498b1a75ce485328ce7af4893086156025a922ff1a1a49a00,d9564ef41d7a6741e508dbefe8385a85,d9564ef41d7a6741e508dbefe8385a85-1076982533987_1465432257847_2706295,fr,137001,097b9e3b5aa1c12c239498272356ccae695c8e0c68891d3489a94ac0f4862535,2016-06-09 02:30:58.0,Baldaquin Pour Lit Combiné En Pin Massif - Marque Anonyme,432207,272424,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,8,41
8528,e8d9656d97f7cf7acaf7889de61960fcb18084b127b653b3ceed0e48336539e1,2351353382f1fa31788fe36a36255156,2351353382f1fa31788fe36a36255156-10769825317931_1465482951175_180386,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 16:35:58.0,sampur Lit Coffre Genie Box Noir 140x190cm + Matelas Golden,592961,44418,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,15,67
8573,aa3e2049301bddd265fb67095e570cb87050c2d661e1351ccbfdcb3f18c57080,339167ff5de409b9b043127cff2a77a7,339167ff5de409b9b043127cff2a77a7-10769825232246_1465435488860_2762896,fr,137001,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-09 11:28:50.0,Rauch Armoire Dressing 2 Tiroirs 3 Portes Avec Verre Coloré Et Miroir Rauch,433698,64768,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,10,45
8596,fcba40917c86fdac40d2363312b97283b0bf1c43588a7628b8e993846ec4dc43,9ffd564dd9c608c75cf49a7669b381ff,9ffd564dd9c608c75cf49a7669b381ff-null,fr,137001,cfacb1a7a11881514eac86d9c00e2985c347f6403c1fe53de40106d2ec8638ae,2016-06-09 07:50:13.0,ACHATDESIGN Ensemble lit discount SAGA,643474,200629,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,66
8704,e8d9656d97f7cf7acaf7889de61960fcb18084b127b653b3ceed0e48336539e1,ad57b47ff340b7562fb530fc1bfb008b,ad57b47ff340b7562fb530fc1bfb008b-1076982517632_1465479025562_55262,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 15:30:30.0,fournier décoration Lit LED design blanc liseré noir 160x200 + Matelas 160x200 épaisseur 24 cm,592961,217364,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,15,115
8706,ff091a30df40416ba279b313bd137bc3eb28aa7a4e4afda8199c09990ed78e39,c96aefcaae3196b428287bfe5cf744c5,c96aefcaae3196b428287bfe5cf744c5-10769820419381_1465444243674_2899328,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 05:50:48.0,groupon goods Lit combiné - Blanc/Gris,649256,252550,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,96,137
8738,3ce242504554a0f7d98cad10ab22b8b8297c8e5921ee297478809c4c04fde5a5,7391c4b32d008f96c9cfb012d073d5d9,7391c4b32d008f96c9cfb012d073d5d9-1076982517632_1465500103073_927923,fr,137001,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-09 21:21:45.0,groupon goods Lit coffre Prima 140x200cm Blanc,155150,144975,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,9,63
8766,aa3e2049301bddd265fb67095e570cb87050c2d661e1351ccbfdcb3f18c57080,70ab89d2cc31601149aaef03ec46efd4,70ab89d2cc31601149aaef03ec46efd4-10769825114461_1465435163806_2761941,fr,137001,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-09 20:08:58.0,Armoire Penderie 2 Portes Coulissantes + 2 Tiroirs,433698,141368,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,10,58
8791,5a04d97601557ec802e73e36b7c1219f4f5c658fb2d7c841f8c6ed2154e1831e,b7e1d8bd849ec1ce25a840c1669a5cb4,b7e1d8bd849ec1ce25a840c1669a5cb4-10769812122264_1465492239468_543435,fr,137001,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-09 19:10:45.0,La Redoute Ensemble lit,229170,230666,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,22,175
8810,e16a6a5b48846e2623ad1d58564b0ace2b114b4f0808d576952cd4300c510d61,d1a2ace4a5bcb027016a1416463cf073,d1a2ace4a5bcb027016a1416463cf073-1076982506259_1465508741104_1270746,fr,137001,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-09 23:45:41.0,AM.PM Tête de lit Songe,574008,262759,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,8,71
8817,3ce242504554a0f7d98cad10ab22b8b8297c8e5921ee297478809c4c04fde5a5,ebeec33d7bed1f13bdd123540f6f9133,ebeec33d7bed1f13bdd123540f6f9133-10769812122264_1465501421129_939425,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 21:43:45.0,groupon goods Lit bébé 3 en 1 - Orange,155150,295846,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,9,83
8861,029a163a647b9055ace8c246c31d5df03351ae301b563420a052b1ad7bd796dd,5f57911b67ab2448523430ad6f5db424,5f57911b67ab2448523430ad6f5db424-1076982517632_1465510891856_1323709,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-10 00:21:36.0,Cadre De Lit 2 Personnes Bois Et Tête De Lit Aspect Cuir - Marque Anonyme,6553,119848,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,15,46
8913,a9d3c53e02b284b2507f7bf276d1b3a742ab310720bb667df34deafc585d6618,5faeb96695461497484988fb90ad0b2d,5faeb96695461497484988fb90ad0b2d-1076981215604_1465463737958_580494,fr,137001,9e669dbb2aeb2e5b67616e3f5a56fcaf7e0ab8bff5e5f4da18c174e4885aba82,2016-06-09 11:16:02.0,REVERIE Ensemble matelas Latex + sommier,432669,120284,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,57
8926,ddff3db876751a9cfed540d386ebe6b8ede86d6661e47b73de401be3b116d62e,7fd28b31cd10114c42fba6438743eda4,7fd28b31cd10114c42fba6438743eda4-1076981219845_1465431338506_2685813,fr,137001,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-09 21:28:51.0,Colombine Tête de lit Cassandre Colombine®,565257,160421,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,10,134
8960,a9d3c53e02b284b2507f7bf276d1b3a742ab310720bb667df34deafc585d6618,5faeb96695461497484988fb90ad0b2d,5faeb96695461497484988fb90ad0b2d-1076981215604_1465463737958_580494,fr,137001,9e669dbb2aeb2e5b67616e3f5a56fcaf7e0ab8bff5e5f4da18c174e4885aba82,2016-06-09 11:16:31.0,REVERIE Ensemble matelas Latex + sommier,432669,120284,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,57
8963,f94d9ee63933102c3325e375e9db32f513e7a8ca2fb4970cd63e45d2fde3108a,041d6f2e353f35c18794de25301d479f,041d6f2e353f35c18794de25301d479f-10769812122264_1465505911204_1129919,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 22:58:32.0,reca bedding Lit universal 140x200cm - Blanc,634887,5300,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,16,94
9025,f94d9ee63933102c3325e375e9db32f513e7a8ca2fb4970cd63e45d2fde3108a,f30ec2cbe08621440d61e0f907a80024,f30ec2cbe08621440d61e0f907a80024-1076982527823_1465506440355_1174175,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 23:07:21.0,groupon goods Lit coffre luxe 90x200cm Blanc + matelas mémoire de forme Empereur,634887,304954,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,16,100
9066,81fd0449a0a4cf0beb6816d1037942529e82337ec2bffb1dc4edc83af07f0196,46ff640c24e9fe1621019b729b5f7289,46ff640c24e9fe1621019b729b5f7289-1076981219845_1465431338506_2685813,fr,137001,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-10 00:40:22.0,Colombine Tête de lit Cassandre Colombine®,331311,89089,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,8,115
9074,b44cf9377c21253478318e22ac95cc7ca5e1231ae69c07365ce3c81bb5dc364c,06a8ddb01ca754fd6449480ec0db35c1,06a8ddb01ca754fd6449480ec0db35c1-107698411423_1465432617487_2094752,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 02:36:59.0,Lit Mi-haut Combiné 1 Personne + Commode + Bureau Coulissant - Marque Anonyme,459215,8597,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,71
9139,9b5d8c74b571293ba76b178592993508ec42d3329fef5de8fee2ec2d20590cbe,73a584cc1a4901c1f95fc33d67175cbd,73a584cc1a4901c1f95fc33d67175cbd-10769825114461_1465435163806_2761941,fr,137001,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-09 10:57:08.0,Armoire-penderie 3 Portes 2 Tiroirs - Marque Anonyme,396009,145045,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,17,122
9234,3ce242504554a0f7d98cad10ab22b8b8297c8e5921ee297478809c4c04fde5a5,4fa910e881e03716f7c44d0af481d394,4fa910e881e03716f7c44d0af481d394-1076982527823_1465480573497_91484,fr,137001,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-09 18:34:04.0,groupon goods Lit Richmond - Blanc avec LED intégrées - 160x200cm,155150,100054,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,9,51
9292,a9a2e7d3fc6e06a498b1a75ce485328ce7af4893086156025a922ff1a1a49a00,339167ff5de409b9b043127cff2a77a7,339167ff5de409b9b043127cff2a77a7-10769825012447_1465431697759_2710704,fr,137001,097b9e3b5aa1c12c239498272356ccae695c8e0c68891d3489a94ac0f4862535,2016-06-09 02:21:38.0,Rauch Armoire Dressing 2 Tiroirs 3 Portes Avec Verre Coloré Et Miroir Rauch,432207,64768,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,8,45
9293,7d6d8d0b430c450d888eb9e022c12885de3a80101ae12097337a0a1c1d812690,c0fd004e6a13a47827ec99b63c68241f,c0fd004e6a13a47827ec99b63c68241f-10769820419290_1465505376562_1110343,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 22:49:38.0,Lit Enfant 90 X 200 Cm - Marque Anonyme,319730,241899,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,9,154
9394,a9a2e7d3fc6e06a498b1a75ce485328ce7af4893086156025a922ff1a1a49a00,24c0343c3320a6ada6457c2075dad166,24c0343c3320a6ada6457c2075dad166-10769820419381_1465432339551_2699329,fr,137001,097b9e3b5aa1c12c239498272356ccae695c8e0c68891d3489a94ac0f4862535,2016-06-09 02:32:20.0,Rauch Ensemble Chambre à Coucher Lit 2 Personnes + 2 Chevets - Rauch,432207,46179,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,8,89
9406,aa3e2049301bddd265fb67095e570cb87050c2d661e1351ccbfdcb3f18c57080,70ab89d2cc31601149aaef03ec46efd4,70ab89d2cc31601149aaef03ec46efd4-10769820419381_1465447293127_2963040,fr,137001,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-09 12:07:56.0,Armoire Penderie 2 Portes Coulissantes + 2 Tiroirs,433698,141368,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,10,58
9412,b44cf9377c21253478318e22ac95cc7ca5e1231ae69c07365ce3c81bb5dc364c,1c01cf3eda4b9989590998a03db1d466,1c01cf3eda4b9989590998a03db1d466-1076982533987_1465431723692_2696904,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 02:22:05.0,Lit Mezzanine Avec Toboggan,459215,35327,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,159
9511,55d148b9c5e3022c202cf94eb9bf1502bd856eb47cfad1caef78b7f8718cf42a,83ad1f4c177ef0335e6ea9d68b2b0ec6,83ad1f4c177ef0335e6ea9d68b2b0ec6-1076982517632_1465507370741_1232021,fr,137001,20a2fd78243a2fa1502d40255117d7b93a38dbe2e4c79f8a77535c3db9600a12,2016-06-10 00:45:21.0,Alinea Hublo Tiroir de rangement pour lit Hublo,218544,165324,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,8,54
9534,029a163a647b9055ace8c246c31d5df03351ae301b563420a052b1ad7bd796dd,79345ed351828984a4889ce75d8bb1fe,79345ed351828984a4889ce75d8bb1fe-1076981394727_1465471789558_929940,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 13:29:54.0,Lit Combiné 2 Tiroirs + 2 étagères + Bureau Enfant Parisot Smoozy - Marque Anonyme,6553,152089,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,15,60
9535,7d1d162e6675acc958790a136299638bfb6a04f2c8fec9fb5bd8b5054c8987b5,4bf21a7bc10c6d6b3fd5e5a4c4497449,4bf21a7bc10c6d6b3fd5e5a4c4497449-10769825210522_1465456985963_292532,fr,137001,b97084e1ce8caf1cdf015fbb57d09469faae2a3f0732b4efde2ebe3cf74703ac,2016-06-09 09:23:08.0,sampur Lit Coffre Genie Box 160x200cm Blanc,318934,95401,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,9,107
9587,f31d4b2cfff16503e26fe03dadd89874a5cb8ef182da8eb2110dcdf07a304a1d,46ff640c24e9fe1621019b729b5f7289,46ff640c24e9fe1621019b729b5f7289-1076982532388_1465449894536_25849,fr,137001,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-09 20:10:26.0,Colombine Tête de lit Cassandre Colombine®,619308,89089,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,17,115
9736,ff091a30df40416ba279b313bd137bc3eb28aa7a4e4afda8199c09990ed78e39,b235d3a7eeed446559ac5acf42fba375,b235d3a7eeed446559ac5acf42fba375-10769820419381_1465448784618_2997622,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 07:06:31.0,somos venta Lit gigogne Elena - Blanc,649256,223438,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,96,115
9871,a9d3c53e02b284b2507f7bf276d1b3a742ab310720bb667df34deafc585d6618,0f0eba999a0d63a077a84093231439ef,0f0eba999a0d63a077a84093231439ef-1076982513533_1465462340080_525695,fr,137001,9e669dbb2aeb2e5b67616e3f5a56fcaf7e0ab8bff5e5f4da18c174e4885aba82,2016-06-09 11:00:37.0,REVERIE Ensemble Matelas Ressorts + Sommier,432669,19184,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,78
9980,b44cf9377c21253478318e22ac95cc7ca5e1231ae69c07365ce3c81bb5dc364c,e89c8b2eaf5b0cc82f60f5f95a995c87,e89c8b2eaf5b0cc82f60f5f95a995c87-1076982533987_1465432545278_2711281,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 02:35:48.0,Armoire Penderie 2 Portes + 2 Tiroirs + Miroir Rauch - Marque Anonyme,459215,291643,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,61
10004,a9d3c53e02b284b2507f7bf276d1b3a742ab310720bb667df34deafc585d6618,5faeb96695461497484988fb90ad0b2d,5faeb96695461497484988fb90ad0b2d-1076981215604_1465469796552_853947,fr,137001,9e669dbb2aeb2e5b67616e3f5a56fcaf7e0ab8bff5e5f4da18c174e4885aba82,2016-06-09 12:57:11.0,REVERIE Ensemble matelas Latex + sommier,432669,120284,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,57
10042,55d148b9c5e3022c202cf94eb9bf1502bd856eb47cfad1caef78b7f8718cf42a,79c01eca4dda53f7b7c4cdd9dffc7b62,79c01eca4dda53f7b7c4cdd9dffc7b62-10769812122264_1465512816067_1315287,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-10 00:53:37.0,Alinea Brooklyn Tête de lit prunier avec rangements pour lit en 140cm,218544,152807,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,8,50
10146,81fd0449a0a4cf0beb6816d1037942529e82337ec2bffb1dc4edc83af07f0196,46ff640c24e9fe1621019b729b5f7289,46ff640c24e9fe1621019b729b5f7289-1076981219845_1465431338506_2685813,fr,137001,4e711361822ccdc89f2c1a653eaa16ddabff875a6d18549bbf6a79b66eb567cf,2016-06-10 00:38:50.0,Colombine Tête de lit Cassandre Colombine®,331311,89089,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,8,115
10218,98a9a26d139dc8cc93114aa106dccb4d8aea1529a89ee9c5d7f9a3b3f550f389,ebeec33d7bed1f13bdd123540f6f9133,ebeec33d7bed1f13bdd123540f6f9133-107698413180_1465498909949_700322,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 21:01:52.0,groupon goods Lit bébé 3 en 1 - Orange,389062,295846,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,8,83
10239,e7d30d2086f01ff8253e4329c9020119bd3129b9a2c9ca59ae3671e0441ff219,83ce47fcc2c0d00632790aedd476b7bb,83ce47fcc2c0d00632790aedd476b7bb-10769825114461_1465438986770_2826297,fr,137001,6272c77f46f068bbd7ff791a927e3890a884defa689d819f3af1742cdd75081c,2016-06-09 16:06:36.0,La Redoute Lit banquette Jimi,590410,165474,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,9,194
10323,b44cf9377c21253478318e22ac95cc7ca5e1231ae69c07365ce3c81bb5dc364c,9eb8a6de32c009d42562ac77cfbacdf3,9eb8a6de32c009d42562ac77cfbacdf3-10769825232246_1465432799951_2719642,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 02:40:01.0,Cadre D&#39;armoire Dressing 4 Portes - Marque Anonyme,459215,199079,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,11,56
10349,b43f6903ad8d3380ca39ca1c78d62be03364925f5ca46bbec720cc1ce174f0e1,febb84f38508756d98820239c2050ce8,febb84f38508756d98820239c2050ce8-null,fr,137001,cfacb1a7a11881514eac86d9c00e2985c347f6403c1fe53de40106d2ec8638ae,2016-06-09 08:25:07.0,La Redoute Matelas mousse,459091,319457,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,10,115
10521,029a163a647b9055ace8c246c31d5df03351ae301b563420a052b1ad7bd796dd,0711c6dba6df40d927faf45eb69472c9,0711c6dba6df40d927faf45eb69472c9-1076981215604_1465471868390_942820,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 13:31:12.0,Lot De 2 Tiroirs Pour Lit Superposé Enfant En Hêtre Massif - Marque Anonyme,6553,9116,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,15,42
10575,719a882798267724db9921c63ba000a2ba59124b8ce2e88c8134743416ab8cc4,7fd28b31cd10114c42fba6438743eda4,7fd28b31cd10114c42fba6438743eda4-1076982506259_1465505885093_1177504,fr,137001,14e8bec8524718f9c82237086d50bd437bd519740a5642d7939897bb1f6a8f59,2016-06-09 22:58:18.0,Colombine Tête de lit Cassandre Colombine®,289538,160421,57828,Literie,Beds and Mattresses,137001 136801 601,136801.0,Furniture,38,134
